latitude,longitude,HYBAS_ID,MAIN_BAS,SUB_AREA,UP_AREA,AREA,RR,FID_1,Risk_Regio,River name,Site Name
-24.17081299,26.67512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.07081299,26.67512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.97081299,26.67512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.87081299,26.67512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.77081299,26.67512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.17081299,26.77512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.07081299,26.77512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.97081299,26.77512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.87081299,26.77512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.77081299,26.77512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.17081299,26.87512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.07081299,26.87512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.97081299,26.87512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.87081299,26.87512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.77081299,26.87512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.67081299,26.87512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.17081299,26.97512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.07081299,26.97512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.97081299,26.97512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.87081299,26.97512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.77081299,26.97512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.67081299,26.97512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-24.07081299,27.07512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.97081299,27.07512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.87081299,27.07512207,1061571680,1060012590,929.1,43802.6,0,0,23,1.1,Ngotwane River,Ngotwane
-23.97081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.87081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.77081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.67081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.57081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.47081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.37081299,25.57512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.97081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.87081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.77081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.67081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.57081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.47081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.37081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.27081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.17081299,25.67512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.87081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.77081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.67081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.57081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.47081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.37081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
-23.27081299,25.77512207,1061556200,1060012590,5018.6,102879.8,0,0,19,2.1,Bonwapitse River,Bonwapitse 
